event-id,visible,timestamp,location-long,location-lat,comments,gps:hdop,gps:satellite-count,ground-speed,heading,height-above-ellipsoid,sequence-number,sigfox:computed-location-radius,sigfox:computed-location-source,sigfox:computed-location-status,sigfox:country,sigfox:device-type,sigfox:duplicates,sigfox:link-quality,sigfox:lqi,sigfox:operator,sigfox:rssi,tag-voltage,transmission-protocol,transmission-timestamp,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
25203406404,true,2023-01-23 10:01:00.000,9.8395,47.69198333333333,"50088d",,,,,,2235,,,,,,,,,,-65.0,3.7,"callback",2023-01-23 10:01:14.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25203668352,true,2023-01-23 11:00:00.000,9.8393,47.69206666666667,"50088e",,,,,,2236,,,,,,,,,,-65.0,3.7,"callback",2023-01-23 11:00:30.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25203944194,true,2023-01-23 11:59:00.000,9.8393,47.69201666666667,"50088f",,,,,,2237,,,,,,,,,,-65.0,3.7,"callback",2023-01-23 12:00:00.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25203944653,true,2023-01-23 12:01:00.000,9.8394,47.692,"400890",,,,,,2238,,,,,,,,,,-64.0,3.6,"callback",2023-01-23 12:01:16.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25204201874,true,2023-01-23 13:00:00.000,9.839333333333334,47.6922,"500891",,,,,,2239,,,,,,,,,,-56.0,3.7,"callback",2023-01-23 13:01:02.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25204419986,true,2023-01-23 14:00:00.000,9.839433333333334,47.69231666666666,"400892",,,,,,2240,,,,,,,,,,-56.0,3.6,"callback",2023-01-23 14:00:56.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25204560746,true,2023-01-23 15:00:00.000,9.839133333333333,47.69233333333333,"400893",,,,,,2241,,,,,,,,,,-56.0,3.6,"callback",2023-01-23 15:00:56.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25204771706,true,2023-01-23 16:01:00.000,9.8393,47.69218333333333,"400894",,,,,,2242,,,,,,,,,,-65.0,3.6,"callback",2023-01-23 16:01:30.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25205015032,true,2023-01-23 16:59:00.000,9.839266666666667,47.69221666666667,"400895",,,,,,2243,,,,,,,,,,-57.0,3.6,"callback",2023-01-23 16:59:58.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25205015108,true,2023-01-23 17:01:00.000,9.839233333333333,47.692283333333336,"400896",,,,,,2244,,,,,,,,,,-65.0,3.6,"callback",2023-01-23 17:01:16.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25205905004,true,2023-01-23 17:59:00.000,9.839333333333334,47.69225,"400897",,,,,,2245,,,,,,,,,,-64.0,3.6,"callback",2023-01-23 18:00:06.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25208787629,true,2023-01-24 03:59:00.000,9.839366666666667,47.6921,"400898",,,,,,2246,,,,,,,,,,-56.0,3.6,"callback",2023-01-24 03:59:11.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25208849329,true,2023-01-24 04:59:00.000,9.8394,47.69206666666667,"400899",,,,,,2247,,,,,,,,,,-65.0,3.6,"callback",2023-01-24 04:59:54.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25208885252,true,2023-01-24 06:01:00.000,9.839266666666667,47.69218333333333,"40089a",,,,,,2248,,,,,,,,,,-64.0,3.6,"callback",2023-01-24 06:01:30.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25208993307,true,2023-01-24 06:59:00.000,9.8392,47.6922,"40089b",,,,,,2249,,,,,,,,,,-65.0,3.6,"callback",2023-01-24 06:59:56.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25208993682,true,2023-01-24 07:01:00.000,9.8393,47.69213333333333,"40089c",,,,,,2250,,,,,,,,,,-64.0,3.6,"callback",2023-01-24 07:01:15.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25209046426,true,2023-01-24 07:59:00.000,9.839266666666667,47.69205,"40089d",,,,,,2251,,,,,,,,,,-64.0,3.6,"callback",2023-01-24 07:59:55.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25209052287,true,2023-01-24 08:01:00.000,9.839233333333333,47.69221666666667,"40089e",,,,,,2252,,,,,,,,,,-56.0,3.6,"callback",2023-01-24 08:01:13.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25209212682,true,2023-01-24 08:59:00.000,9.8392,47.69218333333333,"40089f",,,,,,2253,,,,,,,,,,-65.0,3.6,"callback",2023-01-24 09:00:06.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25209212977,true,2023-01-24 09:01:00.000,9.8392,47.69213333333333,"4008a0",,,,,,2254,,,,,,,,,,-65.0,3.6,"callback",2023-01-24 09:01:15.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25209306490,true,2023-01-24 09:59:00.000,9.8394,47.692083333333336,"4008a1",,,,,,2255,,,,,,,,,,-57.0,3.6,"callback",2023-01-24 09:59:59.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25209306805,true,2023-01-24 10:01:00.000,9.839266666666667,47.69213333333333,"4008a2",,,,,,2256,,,,,,,,,,-64.0,3.6,"callback",2023-01-24 10:01:41.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25209621199,true,2023-01-24 10:59:00.000,9.8393,47.692116666666664,"4008a3",,,,,,2257,,,,,,,,,,-69.0,3.6,"callback",2023-01-24 10:59:59.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25209621734,true,2023-01-24 11:01:00.000,9.839333333333334,47.692166666666665,"4008a4",,,,,,2258,,,,,,,,,,-65.0,3.6,"callback",2023-01-24 11:01:14.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25209777644,true,2023-01-24 12:00:00.000,9.839333333333334,47.69215,"4008a5",,,,,,2259,,,,,,,,,,-66.0,3.6,"callback",2023-01-24 12:00:30.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25209956988,true,2023-01-24 13:00:00.000,9.839266666666667,47.692233333333334,"4008a6",,,,,,2260,,,,,,,,,,-56.0,3.6,"callback",2023-01-24 13:01:06.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25210348259,true,2023-01-24 14:00:00.000,9.8392,47.69226666666667,"4008a7",,,,,,2261,,,,,,,,,,-57.0,3.6,"callback",2023-01-24 14:00:56.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25210621074,true,2023-01-24 15:00:00.000,9.8393,47.6921,"3008a8",,,,,,2262,,,,,,,,,,-65.0,3.5,"callback",2023-01-24 15:01:06.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25210776502,true,2023-01-24 16:01:00.000,9.839266666666667,47.6921,"3008a9",,,,,,2263,,,,,,,,,,-64.0,3.5,"callback",2023-01-24 16:01:30.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25210974698,true,2023-01-24 16:59:00.000,9.8393,47.692,"3008aa",,,,,,2264,,,,,,,,,,-64.0,3.5,"callback",2023-01-24 17:00:03.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25210976727,true,2023-01-24 17:01:00.000,9.8393,47.69226666666667,"3008ab",,,,,,2265,,,,,,,,,,-64.0,3.5,"callback",2023-01-24 17:01:18.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25211284659,true,2023-01-24 17:59:00.000,9.839,47.692233333333334,"4008ac",,,,,,2266,,,,,,,,,,-56.0,3.6,"callback",2023-01-24 18:00:01.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25212430964,true,2023-01-25 03:58:00.000,9.839566666666666,47.69225,"4008ad",,,,,,2267,,,,,,,,,,-65.0,3.6,"callback",2023-01-25 03:58:33.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25213921140,true,2023-01-25 04:59:00.000,9.839433333333334,47.692083333333336,"3008ae",,,,,,2268,,,,,,,,,,-65.0,3.5,"callback",2023-01-25 04:59:56.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25213990232,true,2023-01-25 06:01:00.000,9.839233333333333,47.69213333333333,"3008af",,,,,,2269,,,,,,,,,,-63.0,3.5,"callback",2023-01-25 06:01:29.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25213994325,true,2023-01-25 06:59:00.000,9.8392,47.6924,"3008b0",,,,,,2270,,,,,,,,,,-64.0,3.5,"callback",2023-01-25 07:00:02.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25213994457,true,2023-01-25 07:01:00.000,9.839366666666667,47.69215,"3008b1",,,,,,2271,,,,,,,,,,-65.0,3.5,"callback",2023-01-25 07:01:14.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25214000732,true,2023-01-25 07:59:00.000,9.8392,47.692283333333336,"3008b2",,,,,,2272,,,,,,,,,,-56.0,3.5,"callback",2023-01-25 08:00:00.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25214000806,true,2023-01-25 08:01:00.000,9.8393,47.692083333333336,"3008b3",,,,,,2273,,,,,,,,,,-56.0,3.5,"callback",2023-01-25 08:01:15.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25214137293,true,2023-01-25 09:00:00.000,9.839233333333333,47.692,"3008b4",,,,,,2274,,,,,,,,,,-65.0,3.5,"callback",2023-01-25 09:00:30.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25214167646,true,2023-01-25 09:59:00.000,9.839366666666667,47.692083333333336,"3008b5",,,,,,2275,,,,,,,,,,-56.0,3.5,"callback",2023-01-25 10:00:01.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25214173009,true,2023-01-25 10:01:00.000,9.839266666666667,47.6922,"3008b6",,,,,,2276,,,,,,,,,,-65.0,3.5,"callback",2023-01-25 10:01:14.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25214336560,true,2023-01-25 10:59:00.000,9.839433333333334,47.6923,"3008b7",,,,,,2277,,,,,,,,,,-65.0,3.5,"callback",2023-01-25 10:59:57.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25214336614,true,2023-01-25 11:01:00.000,9.8394,47.692166666666665,"3008b8",,,,,,2278,,,,,,,,,,-57.0,3.5,"callback",2023-01-25 11:01:14.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25214450964,true,2023-01-25 12:00:00.000,9.839266666666667,47.69215,"3008b9",,,,,,2279,,,,,,,,,,-56.0,3.5,"callback",2023-01-25 12:00:29.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25214621271,true,2023-01-25 13:01:00.000,9.8393,47.69226666666667,"3008ba",,,,,,2280,,,,,,,,,,-64.0,3.5,"callback",2023-01-25 13:01:08.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25214921285,true,2023-01-25 13:59:00.000,9.8393,47.69213333333333,"3008bb",,,,,,2281,,,,,,,,,,-65.0,3.5,"callback",2023-01-25 14:00:01.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25214922194,true,2023-01-25 14:01:00.000,9.839366666666667,47.692166666666665,"2008bc",,,,,,2282,,,,,,,,,,-65.0,3.4,"callback",2023-01-25 14:01:16.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25215050780,true,2023-01-25 15:00:00.000,9.839466666666667,47.69198333333333,"3008bd",,,,,,2283,,,,,,,,,,-65.0,3.5,"callback",2023-01-25 15:00:16.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25215605186,true,2023-01-25 16:00:00.000,9.839733333333333,47.69226666666667,"2008be",,,,,,2284,,,,,,,,,,-66.0,3.4,"callback",2023-01-25 16:00:08.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25216112542,true,2023-01-25 16:59:00.000,9.839533333333334,47.691766666666666,"3008bf",,,,,,2285,,,,,,,,,,-64.0,3.5,"callback",2023-01-25 17:00:06.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25216114176,true,2023-01-25 17:01:00.000,9.8393,47.69213333333333,"2008c0",,,,,,2286,,,,,,,,,,-66.0,3.4,"callback",2023-01-25 17:01:42.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25227483798,true,2023-01-26 03:58:00.000,9.8393,47.6923,"2008c2",,,,,,2288,,,,,,,,,,-80.0,3.4,"callback",2023-01-26 03:58:50.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25227540382,true,2023-01-26 04:59:00.000,9.8388,47.69148333333333,"2008c3",,,,,,2289,,,,,,,,,,-56.0,3.4,"callback",2023-01-26 04:59:59.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25227629299,true,2023-01-26 06:01:00.000,9.839366666666667,47.692233333333334,"2008c4",,,,,,2290,,,,,,,,,,-65.0,3.4,"callback",2023-01-26 06:01:30.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25227907240,true,2023-01-26 06:59:00.000,9.839233333333333,47.69226666666667,"2008c5",,,,,,2291,,,,,,,,,,-56.0,3.4,"callback",2023-01-26 06:59:57.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25227907393,true,2023-01-26 07:01:00.000,9.839266666666667,47.692233333333334,"2008c6",,,,,,2292,,,,,,,,,,-56.0,3.4,"callback",2023-01-26 07:01:14.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25228008555,true,2023-01-26 08:00:00.000,9.839233333333333,47.692166666666665,"2008c7",,,,,,2293,,,,,,,,,,-69.0,3.4,"callback",2023-01-26 08:00:29.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25228182922,true,2023-01-26 08:59:00.000,9.8392,47.6921,"2008c8",,,,,,2294,,,,,,,,,,-64.0,3.4,"callback",2023-01-26 08:59:57.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25228183441,true,2023-01-26 09:01:00.000,9.8394,47.692116666666664,"2008c9",,,,,,2295,,,,,,,,,,-56.0,3.4,"callback",2023-01-26 09:01:15.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25228371907,true,2023-01-26 10:00:00.000,9.8393,47.6921,"2008ca",,,,,,2296,,,,,,,,,,-69.0,3.4,"callback",2023-01-26 10:00:34.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25228660852,true,2023-01-26 10:59:00.000,9.839266666666667,47.69218333333333,"2008cb",,,,,,2297,,,,,,,,,,-56.0,3.4,"callback",2023-01-26 11:00:01.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25228661028,true,2023-01-26 11:01:00.000,9.839333333333334,47.6922,"1008cc",,,,,,2298,,,,,,,,,,-57.0,3.3,"callback",2023-01-26 11:01:15.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25228897709,true,2023-01-26 11:59:00.000,9.839666666666666,47.69206666666667,"1008cd",,,,,,2299,,,,,,,,,,-65.0,3.3,"callback",2023-01-26 12:00:07.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25228898100,true,2023-01-26 12:01:00.000,9.839666666666666,47.69198333333333,"1008ce",,,,,,2300,,,,,,,,,,-65.0,3.3,"callback",2023-01-26 12:01:14.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25229090259,true,2023-01-26 13:01:00.000,9.8393,47.69213333333333,"1008cf",,,,,,2301,,,,,,,,,,-56.0,3.3,"callback",2023-01-26 13:01:10.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25229363954,true,2023-01-26 13:59:00.000,9.8392,47.69215,"1008d0",,,,,,2302,,,,,,,,,,-63.0,3.3,"callback",2023-01-26 13:59:59.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25229364202,true,2023-01-26 14:01:00.000,9.839166666666667,47.6922,"1008d1",,,,,,2303,,,,,,,,,,-65.0,3.3,"callback",2023-01-26 14:01:15.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25229471001,true,2023-01-26 15:00:00.000,9.839266666666667,47.692116666666664,"1008d2",,,,,,2304,,,,,,,,,,-56.0,3.3,"callback",2023-01-26 15:00:29.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25229662515,true,2023-01-26 15:59:00.000,9.839166666666667,47.69213333333333,"1008d3",,,,,,2305,,,,,,,,,,-65.0,3.3,"callback",2023-01-26 16:00:07.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25229662921,true,2023-01-26 16:01:00.000,9.838966666666666,47.69213333333333,"0008d4",,,,,,2306,,,,,,,,,,-56.0,3.2,"callback",2023-01-26 16:01:15.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25230027439,true,2023-01-26 17:00:00.000,9.8393,47.6921,"0008d5",,,,,,2307,,,,,,,,,,-65.0,3.2,"callback",2023-01-26 17:00:30.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25230304753,true,2023-01-26 17:59:00.000,9.839333333333334,47.69213333333333,"0008d6",,,,,,2308,,,,,,,,,,-64.0,3.2,"callback",2023-01-26 18:00:01.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25232835214,true,2023-01-27 03:59:00.000,9.839266666666667,47.69218333333333,"0008d7",,,,,,2309,,,,,,,,,,-56.0,3.2,"callback",2023-01-27 03:59:30.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25232888368,true,2023-01-27 04:59:00.000,9.839566666666666,47.692083333333336,"0008d8",,,,,,2310,,,,,,,,,,-65.0,3.2,"callback",2023-01-27 05:00:04.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25232933341,true,2023-01-27 06:01:00.000,9.839266666666667,47.69215,"0008d9",,,,,,2311,,,,,,,,,,-56.0,3.2,"callback",2023-01-27 06:01:29.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25233024788,true,2023-01-27 06:59:00.000,9.8392,47.692166666666665,"0008da",,,,,,2312,,,,,,,,,,-65.0,3.2,"callback",2023-01-27 07:00:03.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25233024956,true,2023-01-27 07:01:00.000,9.839266666666667,47.69218333333333,"0008db",,,,,,2313,,,,,,,,,,-56.0,3.2,"callback",2023-01-27 07:01:15.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25233090526,true,2023-01-27 08:00:00.000,9.8393,47.692166666666665,"0008dc",,,,,,2314,,,,,,,,,,-57.0,3.2,"callback",2023-01-27 08:00:36.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25233335760,true,2023-01-27 08:59:00.000,9.8391,47.69231666666666,"0008dd",,,,,,2315,,,,,,,,,,-56.0,3.2,"callback",2023-01-27 09:00:07.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
25233335761,true,2023-01-27 09:01:00.000,9.839666666666666,47.69175,"0008de",,,,,,2316,,,,,,,,,,-56.0,3.2,"callback",2023-01-27 09:01:15.000,"gps","Sus scrofa","1F5B3BA","1F5B3BA (4119)","boar_study_austria"
19942796135,true,2021-09-16 18:52:00.000,16.7002,48.127266666666664,"700309",,,,,,26,,,,,,,,,,,3.9,,2021-09-16 18:52:20.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
19953609292,true,2021-09-17 19:56:00.000,16.701033333333335,48.1297,"700487",,,,,,33,,,,,,,,,,,3.9,,2021-09-17 19:56:22.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
19955595924,true,2021-09-18 03:55:00.000,16.697533333333332,48.12956666666667,"700500",,,,,,35,,,,,,,,,,,3.9,,2021-09-18 03:55:43.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
19963970142,true,2021-09-19 03:58:00.000,16.698266666666665,48.13085,"700672",,,,,,42,,,,,,,,,,,3.9,,2021-09-19 03:58:42.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20020573052,true,2021-09-22 03:57:00.000,16.704866666666668,48.13256666666667,"700abe",,,,,,61,,,,,,,,,,,3.9,,2021-09-22 03:57:14.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20026528817,true,2021-09-22 20:00:00.000,16.704033333333335,48.13725,"600baf",,,,,,65,,,,,,,,,,,3.8,,2021-09-22 20:01:05.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20028551552,true,2021-09-23 04:00:00.000,16.698366666666665,48.1302,"600c28",,,,,,67,,,,,,,,,,,3.8,,2021-09-23 04:00:26.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20029531221,true,2021-09-23 07:57:00.000,16.701766666666668,48.131616666666666,"600c65",,,,,,68,,,,,,,,,,,3.8,,2021-09-23 07:57:27.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20031328615,true,2021-09-23 11:56:00.000,16.702633333333335,48.13131666666666,"600ca2",,,,,,69,,,,,,,,,,,3.8,,2021-09-23 11:56:32.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20035095886,true,2021-09-23 23:53:00.000,16.700133333333333,48.1297,"600d59",,,,,,72,,,,,,,,,,,3.8,,2021-09-23 23:53:42.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20049684574,true,2021-09-25 20:00:00.000,16.70916666666667,48.1276,"600ffc",,,,,,84,,,,,,,,,,,3.8,,2021-09-25 20:00:11.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20051618647,true,2021-09-26 03:59:00.000,16.69996666666667,48.12988333333333,"601075",,,,,,86,,,,,,,,,,,3.8,,2021-09-26 03:59:30.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20093934239,true,2021-09-28 19:50:00.000,16.6997,48.12965,"601440",,,,,,102,,,,,,,,,,,3.8,,2021-09-28 19:50:41.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20096113605,true,2021-09-29 03:48:00.000,16.7062,48.128416666666666,"6014ba",,,,,,104,,,,,,,,,,,3.8,,2021-09-29 03:48:40.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20103154427,true,2021-09-29 23:50:00.000,16.716866666666668,48.133116666666666,"5015ea",,,,,,109,,,,,,,,,,,3.7,,2021-09-29 23:50:10.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20197555929,true,2021-10-03 07:53:00.000,16.697266666666668,48.12456666666667,"601aae",,,,,,130,,,,,,,,,,,3.8,,2021-10-03 07:54:03.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20200717209,true,2021-10-03 15:50:00.000,16.70393333333333,48.12765,"501b28",,,,,,132,,,,,,,,,,,3.7,,2021-10-03 15:51:02.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20201836292,true,2021-10-03 19:48:00.000,16.709333333333333,48.1268,"501b65",,,,,,133,,,,,,,,,,,3.7,,2021-10-03 19:48:41.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20202922986,true,2021-10-03 23:48:00.000,16.7054,48.13048333333333,"501ba2",,,,,,134,,,,,,,,,,,3.7,,2021-10-03 23:48:31.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20229059205,true,2021-10-07 07:51:00.000,16.703466666666667,48.12795,"502066",,,,,,155,,,,,,,,,,,3.7,,2021-10-07 07:51:27.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20232381683,true,2021-10-07 15:54:00.000,16.703333333333333,48.12785,"5020df",,,,,,157,,,,,,,,,,,3.7,,2021-10-07 15:54:40.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20234991347,true,2021-10-07 23:55:00.000,16.7069,48.129,"502158",,,,,,159,,,,,,,,,,,3.7,,2021-10-07 23:55:47.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20252667491,true,2021-10-09 11:46:00.000,16.7023,48.1288,"50237a",,,,,,168,,,,,,,,,,,3.7,,2021-10-09 11:46:26.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20258398312,true,2021-10-10 07:54:00.000,16.701966666666667,48.13065,"4024b0",,,,,,174,,,,,,,,,,,3.6,,2021-10-10 07:55:00.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20267871877,true,2021-10-11 03:58:00.000,16.702566666666666,48.13191666666667,"5025e0",,,,,,179,,,,,,,,,,,3.7,,2021-10-11 03:58:42.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20283763112,true,2021-10-12 19:52:00.000,16.705666666666666,48.128033333333335,"40283e",,,,,,189,,,,,,,,,,,3.6,,2021-10-12 19:52:58.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20286860130,true,2021-10-12 23:50:00.000,16.705033333333333,48.13,"40287b",,,,,,190,,,,,,,,,,,3.6,,2021-10-12 23:51:10.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20288836996,true,2021-10-13 07:45:00.000,16.701033333333335,48.13141666666667,"3028f5",,,,,,192,,,,,,,,,,,3.5,,2021-10-13 07:45:54.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
20293405233,true,2021-10-13 19:56:00.000,16.700466666666667,48.129666666666665,"2029b1",,,,,,196,,,,,,,,,,,3.4,,2021-10-13 19:56:59.000,"gps","Sus scrofa","1F915C6","1F915C6 (4123)","boar_study_austria"
